0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,-0.009733625252848195,0.9718736502960262,-0.14879450116834253,0.46730416326003027,0.3873363429852876,1
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,-1.059941069019377,0.0519201735261919,-0.23687238424034038,-1.4053205403163913,-0.34438080044602826,1
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.3805479054665116,-0.31070116284017263,-0.07260117511141412,-1.404671346878273,-0.4860034733682184,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17620238456496584,0.8237976154350342,0.0,0.0,1.0,0.0,0.0,0.8237976154350342,0.0,0.8237976154350342,2.0,-0.7176330517109195,1.6700019397713117,-0.2213517520342405,1.211166641451572,2.1200807549547087,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.2170025567293736,-1.5254304488843482,-0.10840543716907405,1.2363612941981235,-0.7456450403922337,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,-0.14767761485422617,-1.3602563963180567,-0.1687267665186309,-0.8102596012469676,-0.7220412615718687,0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.635671543847576,-1.4544591688856945,-0.21607725345308446,-1.4005453729880517,-0.7347632286471426,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.330632954859542,0.1574719405772485,-0.8060998089464764,-0.1199521196103955,0.5865875312710309,-0.6196307417445003,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,-0.02608333520942507,1.4074455599045255,-0.1513297454453529,0.32310718192230287,1.2134686016980634,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-0.1053598523481118,-0.9521615348952103,-0.1629569002330211,0.7281470023410472,-0.6512299251107736,0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.5834616678040734,-0.4263931193785137,-0.24616227992881268,-1.4011467681451337,-0.5065382257212204,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,-0.16799783705655072,1.2896469686955556,-0.1713931441203142,-1.0366549681779034,0.9302232558536832,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,-1.2738119026323445,-0.11443427122187015,-0.24220513944370697,-0.45906499652433586,-0.41519213690712337,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7184461372718043,3.0,3.94859194461944,-0.6616167655289191,3.608313712393197,0.4054698830613774,-0.5286275316903122,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.13948351540675247,-1.2111996539398084,-0.12335463618179031,-1.4017204676329258,-0.6984374827515036,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,-0.6804837355332225,1.66272538016961,-0.21943165205883808,-0.32845073369788375,2.08680841805157,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.35450757194656235,-1.3602563963180567,-0.07872559468476312,-0.5492147358663908,-0.7220412615718687,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,-0.6572908790903851,0.4974062658843323,-0.2179454743792113,-0.5724986929067685,-0.08473923342201298,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.4895660547406507,0.9356481459708175,-0.04533030800138528,1.23857203372358,0.3401287853445575,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.336078387742238,0.09807581641610934,-0.6167591301031325,-0.13084212620637165,0.07466969033012746,-0.5651362917025922,1
0.0,0.5577047619066712,0.0,0.0,0.4422952380933288,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4422952380933288,0.13819030218452466,-0.8310990653910428,-0.12102273223368898,1.0252432160553089,-0.622177944542701,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.20610281566337468,1.153599021722405,-0.11058256152086325,-0.6508265720065436,0.6745383140389822,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.034846873128039,-0.8386399212777186,0.7614893276030495,-0.21020210873268716,-0.6276261462904086,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.13171378010665474,-0.17611788970691766,-0.16658492221563936,0.264483201676431,-0.4387959157274884,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.3151824070145434,-0.9521615348952103,-0.0876426607625237,1.4684440706756208,-0.6512299251107736,0
